event_id,date,league_slug,home,away,odd_home,odd_away,books,status,fetched_at
4675193889,2026-09-02T20:00:00Z,league-of-legends-split-2,Estral Esports,Vivo Keyd Stars Academy,1.04,10.0,1xbet+GG.bet,ok,2026-09-15 21:13
6721188771,2026-09-05T16:00:00Z,league-of-legends-split-2,Vivo Keyd Stars,paiN Gaming,1.47,2.627,1xbet+GG.bet,ok,2026-09-15 21:13
5109926691,2026-09-06T16:00:00Z,league-of-legends-split-2,FURIA Esports,RED Canids,1.111,6.86,1xbet+GG.bet,ok,2026-09-15 21:13
5778645626,2026-09-07T20:00:00Z,league-of-legends-split-2,INTZ e-Sports,KaBuM! Ilha das Lendas,2.51,1.553,1xbet+GG.bet,ok,2026-09-15 21:13
5370189860,2026-09-07T23:00:00Z,league-of-legends-split-2,Zeu5 Esports,Fuego,2.627,1.5,1xbet+GG.bet,ok,2026-09-15 21:13
7839961538,2026-09-08T20:00:00Z,league-of-legends-split-2,Vivo Keyd Stars Academy,KaBuM! Ilha das Lendas,1.84,1.833,1xbet+GG.bet,ok,2026-09-15 21:13
5273992763,2026-09-08T20:30:00Z,league-of-legends-split-2,9z Globant,Golden Lions,1.3,4.54,1xbet+GG.bet,ok,2026-09-15 22:47
6302029740,2026-09-12T16:00:00Z,league-of-legends-split-2,LOS,FURIA Esports,1.3,4.47,1xbet+GG.bet,ok,2026-09-15 22:47
4751229344,2026-09-13T16:00:00Z,league-of-legends-split-2,LOUD,paiN Gaming,1.2,5.0,1xbet+GG.bet,ok,2026-09-15 21:13
4789737656,2026-09-14T20:15:00Z,league-of-legends-split-2,Estral Esports,KaBuM! Ilha das Lendas,1.1,6.9,1xbet+GG.bet,ok,2026-09-15 21:13
7568643826,2026-09-11T09:00:00Z,league-of-legends-vcs-finals,SN CyberCore Esports,1TAP Dino,,,,none,2026-09-15 21:13
7857573124,2026-09-11T12:00:00Z,league-of-legends-vcs-finals,Saigon Warriors,9Gaming,,,,none,2026-09-15 21:13
4038531456,2026-09-12T09:00:00Z,league-of-legends-vcs-finals,MVK Academy,9Gaming,,,,none,2026-09-15 21:13
7399992939,2026-09-12T10:50:00Z,league-of-legends-vcs-finals,Saigon Warriors,SN CyberCore Esports,,,,none,2026-09-15 21:13
7586088202,2026-09-13T09:00:00Z,league-of-legends-vcs-finals,Saigon Warriors,1TAP Dino,,,,none,2026-09-15 21:13
4560580211,2026-09-13T12:00:00Z,league-of-legends-vcs-finals,MVK Academy,SN CyberCore Esports,,,,none,2026-09-15 21:13
7306979499,2026-07-21T16:00:00Z,league-of-legends-arabian-league-summer,One More Esports,3BL Esports,,,,pending,
5659530091,2026-07-21T19:30:00Z,league-of-legends-arabian-league-summer,Pyramid IV Esports,Baam Esports,,,,pending,
8292002058,2026-07-22T16:00:00Z,league-of-legends-arabian-league-summer,GnG Amazigh,One More Esports,,,,pending,
8136429349,2026-07-22T18:30:00Z,league-of-legends-arabian-league-summer,3BL Esports,Anubis Gaming,,,,pending,
7998614466,2026-07-23T16:00:00Z,league-of-legends-arabian-league-summer,Baam Esports,JSK Esports,,,,pending,
7185501858,2026-07-23T18:30:00Z,league-of-legends-arabian-league-summer,Pyramid IV Esports,Disruptors,,,,pending,
6238137776,2026-07-28T16:00:00Z,league-of-legends-arabian-league-summer,JSK Esports,3BL Esports,,,,pending,
7410969058,2026-07-28T18:30:00Z,league-of-legends-arabian-league-summer,One More Esports,Pyramid IV Esports,,,,pending,
5574922500,2026-07-29T16:00:00Z,league-of-legends-arabian-league-summer,Anubis Gaming,GnG Amazigh,,,,pending,
4216509950,2026-07-29T18:30:00Z,league-of-legends-arabian-league-summer,Disruptors,Baam Esports,,,,pending,
5880186619,2026-07-30T16:00:00Z,league-of-legends-arabian-league-summer,Disruptors,One More Esports,,,,pending,
4800291105,2026-07-30T18:30:00Z,league-of-legends-arabian-league-summer,GnG Amazigh,JSK Esports,,,,pending,
5367219927,2026-08-04T16:00:00Z,league-of-legends-arabian-league-summer,Pyramid IV Esports,Anubis Gaming,,,,pending,
4305525106,2026-08-04T18:30:00Z,league-of-legends-arabian-league-summer,Baam Esports,3BL Esports,,,,pending,
4483862892,2026-08-05T16:00:00Z,league-of-legends-arabian-league-summer,JSK Esports,Pyramid IV Esports,,,,pending,
7347211616,2026-08-05T18:30:00Z,league-of-legends-arabian-league-summer,Anubis Gaming,Disruptors,,,,pending,
4165741823,2026-08-06T16:00:00Z,league-of-legends-arabian-league-summer,One More Esports,Baam Esports,,,,pending,
5370893393,2026-08-06T18:30:00Z,league-of-legends-arabian-league-summer,3BL Esports,GnG Amazigh,,,,pending,
6378809963,2026-08-11T16:00:00Z,league-of-legends-arabian-league-summer,Pyramid IV Esports,3BL Esports,,,,pending,
7127204204,2026-08-11T18:30:00Z,league-of-legends-arabian-league-summer,Baam Esports,GnG Amazigh,,,,pending,
4450160863,2026-08-12T16:00:00Z,league-of-legends-arabian-league-summer,Disruptors,JSK Esports,,,,pending,
4842544236,2026-08-19T16:00:00Z,league-of-legends-arabian-league-summer,Baam Esports,Pyramid IV Esports,,,,pending,
6928879168,2026-08-19T18:30:00Z,league-of-legends-arabian-league-summer,GnG Amazigh,Disruptors,,,,pending,
4512277190,2026-08-20T16:00:00Z,league-of-legends-arabian-league-summer,Pyramid IV Esports,Disruptors,,,,pending,
5189387212,2026-08-25T16:00:00Z,league-of-legends-arabian-league-summer,Baam Esports,GnG Amazigh,,,,pending,
4189618518,2026-08-26T16:00:00Z,league-of-legends-arabian-league-summer,GnG Amazigh,Pyramid IV Esports,,,,pending,
6671321827,2026-09-13T16:00:00Z,league-of-legends-arabian-league-summer,Anubis Gaming,Pyramid IV Esports,,,,none,2026-09-15 22:47
4724587167,2026-09-13T18:30:00Z,league-of-legends-arabian-league-summer,JSK Esports,Baam Esports,,,,none,2026-09-15 22:47
6132387867,2026-09-14T16:00:00Z,league-of-legends-arabian-league-summer,Pyramid IV Esports,Baam Esports,,,,none,2026-09-15 22:47
5946288520,2026-09-15T16:00:00Z,league-of-legends-arabian-league-summer,Anubis Gaming,JSK Esports,,,,none,2026-09-15 22:47
6658984447,2026-09-07T16:00:00Z,league-of-legends-prime-league-1st-division-promotion,Eintracht Frankfurt,All for One Gaming,1.44,2.58,GG.bet,ok,2026-09-15 22:47
7230099969,2026-09-08T16:00:00Z,league-of-legends-prime-league-1st-division-promotion,VfB eSports,CGN Esports,5.1,1.14,GG.bet,ok,2026-09-15 22:47
6083987152,2026-09-13T08:30:00Z,league-of-legends-prime-league-1st-division-promotion,Eintracht Frankfurt,CGN Esports,,,,none,2026-09-15 22:47
5103643295,2026-09-15T16:00:00Z,league-of-legends-prime-league-1st-division-promotion,All for One Gaming,VfB eSports,,,,none,2026-09-15 22:47
6653191783,2026-07-14T17:00:00Z,league-of-legends-road-of-legends-summer,mCon esports,Dynasty,,,,pending,
8205874887,2026-07-16T17:00:00Z,league-of-legends-road-of-legends-summer,Frites Esports Club,The Bandits,,,,pending,
4752703516,2026-07-01T20:00:00Z,league-of-legends-split-2,Volticons,Docta Esports,,,,pending,
6817777494,2026-07-01T20:00:00Z,league-of-legends-split-2,Golden Lions,ZEN Esports,,,,pending,
5793170304,2026-07-01T22:20:00Z,league-of-legends-split-2,Malvinas Gaming,Maze Gaming,,,,pending,
7046741709,2026-07-01T23:00:00Z,league-of-legends-split-2,9z Globant,Seven Dark,,,,pending,
8182578246,2026-07-02T20:00:00Z,league-of-legends-split-2,Seven Dark,Docta Esports,,,,pending,
8147154110,2026-07-02T20:00:00Z,league-of-legends-split-2,Malvinas Gaming,ZEN Esports,,,,pending,
8204707524,2026-07-02T23:00:00Z,league-of-legends-split-2,Volticons,Maze Gaming,,,,pending,
7212864017,2026-07-02T23:00:00Z,league-of-legends-split-2,9z Globant,Golden Lions,,,,pending,
4091258393,2026-07-03T20:00:00Z,league-of-legends-split-2,Volticons,Malvinas Gaming,,,,pending,
7203146021,2026-07-03T20:00:00Z,league-of-legends-split-2,9z Globant,Maze Gaming,,,,pending,
6049134924,2026-07-03T23:00:00Z,league-of-legends-split-2,Golden Lions,Docta Esports,,,,pending,
4333532398,2026-07-03T23:00:00Z,league-of-legends-split-2,Seven Dark,ZEN Esports,,,,pending,
4220311669,2026-07-04T19:00:00Z,league-of-legends-split-2,3v Team,LYON Academy,,,,pending,
6404905080,2026-07-04T19:00:00Z,league-of-legends-split-2,Kits Esports,Fuego,,,,pending,
5779929891,2026-07-04T22:00:00Z,league-of-legends-split-2,Polar Squad Esports,Zeu5 Esports,,,,pending,
8144221258,2026-07-04T22:00:00Z,league-of-legends-split-2,NCG Esports,SDM Tigres,,,,pending,
7729981797,2026-07-05T19:00:00Z,league-of-legends-split-2,Polar Squad Esports,3v Team,,,,pending,
4847509591,2026-07-05T19:00:00Z,league-of-legends-split-2,Zeu5 Esports,Fuego,,,,pending,
5599047868,2026-07-05T22:00:00Z,league-of-legends-split-2,SDM Tigres,LYON Academy,,,,pending,
6491113383,2026-07-05T22:00:00Z,league-of-legends-split-2,Kits Esports,NCG Esports,,,,pending,
5929717992,2026-07-08T20:00:00Z,league-of-legends-split-2,9z Globant,Docta Esports,,,,pending,
7546981439,2026-07-08T20:00:00Z,league-of-legends-split-2,Seven Dark,Maze Gaming,,,,pending,
7576080998,2026-07-08T22:00:00Z,league-of-legends-split-2,Volticons,ZEN Esports,,,,pending,
5057590666,2026-07-08T23:00:00Z,league-of-legends-split-2,Malvinas Gaming,Golden Lions,,,,pending,
4810054748,2026-07-09T20:00:00Z,league-of-legends-split-2,Maze Gaming,ZEN Esports,,,,pending,
5977326338,2026-07-09T20:00:00Z,league-of-legends-split-2,9z Globant,Volticons,,,,pending,
5929293397,2026-07-09T23:00:00Z,league-of-legends-split-2,Malvinas Gaming,Docta Esports,,,,pending,
5439697249,2026-07-09T23:00:00Z,league-of-legends-split-2,Seven Dark,Golden Lions,,,,pending,
4213491388,2026-07-10T20:00:00Z,league-of-legends-split-2,Malvinas Gaming,Seven Dark,,,,pending,
5331841410,2026-07-10T20:00:00Z,league-of-legends-split-2,Volticons,Golden Lions,,,,pending,
5621173415,2026-07-10T23:00:00Z,league-of-legends-split-2,9z Globant,ZEN Esports,,,,pending,
5636238088,2026-07-10T23:00:00Z,league-of-legends-split-2,Maze Gaming,Docta Esports,,,,pending,
8053070312,2026-07-11T19:00:00Z,league-of-legends-split-2,3v Team,SDM Tigres,,,,pending,
5901894559,2026-07-11T19:00:00Z,league-of-legends-split-2,Polar Squad Esports,NCG Esports,,,,pending,
8073443024,2026-07-11T21:10:00Z,league-of-legends-split-2,LYON Academy,Fuego,,,,pending,
7128819687,2026-07-11T22:00:00Z,league-of-legends-split-2,Kits Esports,Zeu5 Esports,,,,pending,
4491823121,2026-07-12T19:00:00Z,league-of-legends-split-2,NCG Esports,Zeu5 Esports,,,,pending,
4308347536,2026-07-12T19:00:00Z,league-of-legends-split-2,SDM Tigres,Fuego,,,,pending,
6316298333,2026-07-12T22:00:00Z,league-of-legends-split-2,Polar Squad Esports,LYON Academy,,,,pending,
4270576728,2026-07-12T22:00:00Z,league-of-legends-split-2,Kits Esports,3v Team,,,,pending,
7072171935,2026-07-13T23:00:00Z,league-of-legends-split-2,3v Team,Zeu5 Esports,,,,pending,
6014768218,2026-07-13T23:00:00Z,league-of-legends-split-2,Kits Esports,LYON Academy,,,,pending,
7894022873,2026-07-14T02:00:00Z,league-of-legends-split-2,Polar Squad Esports,SDM Tigres,,,,pending,
7146200861,2026-07-14T20:00:00Z,league-of-legends-split-2,Golden Lions,Maze Gaming,,,,pending,
5206326297,2026-07-14T20:00:00Z,league-of-legends-split-2,ZEN Esports,Docta Esports,,,,pending,
5208402990,2026-07-14T22:00:00Z,league-of-legends-split-2,9z Globant,Malvinas Gaming,,,,pending,
5305467591,2026-07-14T23:00:00Z,league-of-legends-split-2,Volticons,Seven Dark,,,,pending,
